id_pedido,data,id_cliente,tipo_cliente,estado,regiao,id_produto,categoria_Produto,quantidade,preco_unitario,modo_pagamento,canal,status,tempo_entrega_dias,avaliacao,cupom_usado,valor_bruto,custo_frete,valor_desconto,valor_final,ano,mes,dia_semana
ORD001624,2025-02-09,4167,Novo,ES,Sudeste,45178,Equipamento Industrial,14,257.27,Boleto Bancário,Orgânico,Entregue,14,4.0,0,3601.78,53.98,0.0,3655.76,2025,2,Domingo
ORD001625,2025-12-20,4494,Novo,RS,Sudeste,89172,Escritórios,11,189.78,Cartão de Crédito,Marketplace,Cancelado,7,,0,2087.58,41.8,0.0,2129.38,2025,12,Sábado
ORD001626,2025-02-09,2914,Novo,ES,Centro-Oeste,19039,Bebidas,9,376.9,Cartão de Crédito,Google Ads,Entregue,7,5.0,0,3392.1,49.48,0.0,3441.58,2025,2,Domingo
ORD001627,2025-12-13,4269,Recorrente,PR,Sudeste,24990,Bebidas,7,438.39,Cartão de Crédito,Google Ads,Cancelado,1,,0,3068.73,23.04,0.0,3091.77,2025,12,Sábado
ORD001628,2025-08-25,4072,Novo,RS,Nordeste,16441,Bebidas,4,442.61,Boleto Bancário,Google Ads,Entregue,13,2.0,0,1770.44,59.83,0.0,1830.27,2025,8,Segunda-feira
ORD001629,2025-10-16,2006,Novo,PE,Sul,84221,Papelaria,1,121.57,Cartão de Debito,Google Ads,Entregue,10,1.0,0,121.57,15.33,0.0,136.9,2025,10,Quinta-feira
ORD001630,2025-09-19,1406,Novo,MG,Nordeste,89314,Papelaria,3,449.0,Pix,Orgânico,Entregue com atraso,11,,0,1347.0,58.02,0.0,1405.02,2025,9,Sexta-feira
ORD001631,2025-08-04,2401,Novo,PE,Centro-Oeste,55959,Comida,14,177.36,Pix,Orgânico,Entregue com atraso,2,,1,2483.04,54.91,248.3,2289.6499999999996,2025,8,Segunda-feira
ORD001632,2025-05-27,1166,Novo,PR,Sudeste,36862,Bebidas,8,161.56,Cartão de Debito,Orgânico,Entregue,5,2.0,1,1292.48,36.7,129.25,1199.93,2025,5,Terça-feira
ORD001633,2025-12-02,1508,Novo,MG,Sul,37273,Papelaria,4,366.11,Boleto Bancário,Marketplace,Entregue com atraso,14,,0,1464.44,38.44,0.0,1502.88,2025,12,Terça-feira
ORD001634,2025-06-17,2661,Novo,PR,Sudeste,52500,Papelaria,10,159.3,Boleto Bancário,Google Ads,Entregue,4,3.0,0,1593.0,48.3,0.0,1641.3,2025,6,Terça-feira
ORD001635,2025-04-02,3360,Recorrente,MG,Centro-Oeste,13956,Papelaria,10,35.95,Pix,WhatsApp,Entregue com atraso,14,,0,359.5,23.95,0.0,383.45,2025,4,Quarta-feira
ORD001636,2025-12-19,4664,Novo,PE,Sul,82089,Comida,2,193.07,Cartão de Crédito,WhatsApp,Entregue com atraso,3,,1,386.14,35.43,38.61,382.96,2025,12,Sexta-feira
ORD001637,2025-02-28,4489,Novo,RS,Nordeste,98789,Comida,14,363.52,Cartão de Crédito,Google Ads,Entregue,10,5.0,0,5089.28,54.92,0.0,5144.2,2025,2,Sexta-feira
ORD001638,2025-02-28,1762,Recorrente,SP,Sul,99451,Bebidas,8,170.21,Pix,Instagram,Cancelado,14,,0,1361.68,11.55,0.0,1373.23,2025,2,Sexta-feira
ORD001639,2025-10-31,1680,Recorrente,GO,Sudeste,12365,Escritórios,7,318.48,Pix,Marketplace,Entregue com atraso,11,,0,2229.36,55.09,0.0,2284.4500000000003,2025,10,Sexta-feira
ORD001640,2025-06-18,3524,Recorrente,GO,Sul,82204,Bebidas,11,333.46,Cartão de Debito,WhatsApp,Entregue,8,4.0,0,3668.06,45.9,0.0,3713.96,2025,6,Quarta-feira
ORD001641,2025-09-26,3120,Novo,PR,Centro-Oeste,15000,Papelaria,10,369.53,Cartão de Debito,Orgânico,Cancelado,7,,0,3695.3,48.03,0.0,3743.3300000000004,2025,9,Sexta-feira
ORD001642,2025-12-29,2164,Novo,GO,Centro-Oeste,67072,Equipamento Industrial,9,449.59,Cartão de Debito,Instagram,Devolvido,9,,0,4046.31,11.37,0.0,4057.68,2025,12,Segunda-feira
ORD001643,2025-02-14,1581,Novo,PE,Sul,62499,Papelaria,2,221.96,Cartão de Debito,Orgânico,Entregue com atraso,3,,0,443.92,17.76,0.0,461.68,2025,2,Sexta-feira
ORD001644,2025-12-11,1261,Novo,SC,Centro-Oeste,79211,Limpeza,5,91.55,Cartão de Debito,Instagram,Entregue,10,3.0,1,457.75,56.11,45.78,468.08000000000004,2025,12,Quinta-feira
ORD001645,2025-06-30,2363,Novo,PR,Centro-Oeste,22907,Equipamento Industrial,6,166.27,Cartão de Debito,Instagram,Devolvido,1,,0,997.62,14.45,0.0,1012.07,2025,6,Segunda-feira
ORD001646,2025-06-19,2331,Recorrente,MG,Centro-Oeste,27336,Equipamento Industrial,13,221.76,Cartão de Crédito,Marketplace,Entregue,9,5.0,0,2882.88,40.82,0.0,2923.7000000000003,2025,6,Quinta-feira
ORD001647,2025-12-22,3292,Novo,BA,Nordeste,95220,Bebidas,2,359.81,Pix,Orgânico,Entregue,9,1.0,1,719.62,48.7,71.96,696.36,2025,12,Segunda-feira
ORD001648,2025-07-10,2538,Novo,ES,Sudeste,62331,Papelaria,2,16.43,Boleto Bancário,Orgânico,Entregue,12,5.0,0,32.86,20.03,0.0,52.89,2025,7,Quinta-feira
ORD001649,2025-06-04,4408,Recorrente,PE,Centro-Oeste,90672,Papelaria,13,164.73,Cartão de Debito,WhatsApp,Entregue com atraso,12,,0,2141.49,44.34,0.0,2185.83,2025,6,Quarta-feira
ORD001650,2025-07-07,4646,Novo,MG,Sul,87755,Escritórios,14,392.12,Cartão de Crédito,Google Ads,Devolvido,1,,0,5489.68,11.41,0.0,5501.09,2025,7,Segunda-feira
ORD001651,2025-01-07,1560,Recorrente,SC,Centro-Oeste,78783,Limpeza,14,338.72,Pix,Google Ads,Entregue com atraso,14,,1,4742.08,33.94,474.21,4301.8099999999995,2025,1,Terça-feira
ORD001652,2025-05-13,2099,Recorrente,BA,Nordeste,79951,Bebidas,10,368.55,Pix,WhatsApp,Devolvido,8,,0,3685.5,25.39,0.0,3710.89,2025,5,Terça-feira
ORD001653,2025-08-23,2903,Recorrente,GO,Sul,62509,Comida,14,407.79,Pix,Instagram,Entregue,14,5.0,0,5709.06,41.58,0.0,5750.64,2025,8,Sábado
ORD001654,2025-02-14,1174,Recorrente,SC,Sudeste,16472,Bebidas,4,393.79,Cartão de Debito,WhatsApp,Entregue,14,2.0,0,1575.16,54.23,0.0,1629.39,2025,2,Sexta-feira
ORD001655,2025-11-10,3156,Novo,PR,Sul,32380,Equipamento Industrial,8,344.27,Cartão de Debito,WhatsApp,Entregue com atraso,10,,1,2754.16,14.53,275.42,2493.27,2025,11,Segunda-feira
ORD001656,2025-09-06,3230,Novo,RJ,Sul,37280,Bebidas,14,225.43,Boleto Bancário,Orgânico,Devolvido,1,,0,3156.02,31.42,0.0,3187.44,2025,9,Sábado
ORD001657,2025-01-31,1191,Recorrente,RJ,Sul,31859,Escritórios,13,491.96,Cartão de Debito,WhatsApp,Entregue com atraso,6,,0,6395.48,30.01,0.0,6425.49,2025,1,Sexta-feira
ORD001658,2025-01-23,1064,Recorrente,GO,Sul,58402,Bebidas,11,288.85,Pix,Instagram,Entregue,9,2.0,0,3177.35,24.84,0.0,3202.19,2025,1,Quinta-feira
ORD001659,2025-06-09,4920,Novo,RJ,Centro-Oeste,18262,Escritórios,5,109.36,Pix,Google Ads,Entregue,3,1.0,0,546.8,32.97,0.0,579.77,2025,6,Segunda-feira
ORD001660,2025-12-29,4010,Recorrente,RJ,Sudeste,21066,Equipamento Industrial,9,153.48,Cartão de Crédito,Marketplace,Entregue,6,1.0,0,1381.32,53.8,0.0,1435.12,2025,12,Segunda-feira
ORD001661,2025-06-07,2497,Novo,MG,Centro-Oeste,25554,Escritórios,4,349.85,Cartão de Crédito,WhatsApp,Entregue,3,3.0,1,1399.4,58.63,139.94,1318.0900000000001,2025,6,Sábado
ORD001662,2025-02-08,4854,Recorrente,MG,Nordeste,17008,Papelaria,3,463.12,Boleto Bancário,WhatsApp,Entregue,11,5.0,0,1389.36,8.15,0.0,1397.51,2025,2,Sábado
ORD001663,2025-03-23,4171,Novo,ES,Nordeste,97851,Comida,10,97.57,Cartão de Crédito,Orgânico,Devolvido,14,,0,975.7,46.43,0.0,1022.13,2025,3,Domingo
ORD001664,2025-12-22,2567,Novo,RS,Sul,90799,Equipamento Industrial,8,50.35,Boleto Bancário,Orgânico,Entregue com atraso,5,,0,402.8,39.98,0.0,442.78000000000003,2025,12,Segunda-feira
ORD001665,2025-09-15,3911,Recorrente,GO,Centro-Oeste,26238,Escritórios,1,441.95,Cartão de Crédito,WhatsApp,Entregue com atraso,11,,0,441.95,59.71,0.0,501.65999999999997,2025,9,Segunda-feira
ORD001666,2025-07-25,2151,Novo,RJ,Centro-Oeste,92025,Limpeza,9,458.49,Pix,WhatsApp,Entregue,14,5.0,0,4126.41,12.68,0.0,4139.09,2025,7,Sexta-feira
ORD001667,2025-03-18,4523,Novo,ES,Sudeste,27153,Equipamento Industrial,4,145.43,Cartão de Debito,Instagram,Entregue,7,5.0,0,581.72,50.19,0.0,631.9100000000001,2025,3,Terça-feira
ORD001668,2025-01-12,2937,Novo,GO,Sudeste,69353,Limpeza,11,194.87,Cartão de Debito,Google Ads,Entregue com atraso,11,,0,2143.57,56.56,0.0,2200.13,2025,1,Domingo
ORD001669,2025-10-22,1368,Recorrente,RJ,Sudeste,62092,Comida,9,333.49,Boleto Bancário,Google Ads,Cancelado,10,,0,3001.41,55.43,0.0,3056.8399999999997,2025,10,Quarta-feira
ORD001670,2025-08-12,1850,Recorrente,PE,Centro-Oeste,53152,Escritórios,8,171.67,Cartão de Debito,Marketplace,Entregue com atraso,12,,0,1373.36,37.15,0.0,1410.51,2025,8,Terça-feira
ORD001671,2025-01-13,1042,Recorrente,SP,Sudeste,59104,Equipamento Industrial,3,439.81,Cartão de Debito,Google Ads,Cancelado,4,,0,1319.43,25.03,0.0,1344.46,2025,1,Segunda-feira
ORD001672,2025-02-15,2907,Recorrente,PE,Sudeste,34283,Equipamento Industrial,3,62.71,Cartão de Crédito,Marketplace,Cancelado,4,,1,188.13,41.27,18.81,210.59,2025,2,Sábado
ORD001673,2025-06-04,4490,Recorrente,BA,Sudeste,56429,Comida,14,28.61,Pix,Orgânico,Entregue,7,2.0,0,400.54,23.92,0.0,424.46000000000004,2025,6,Quarta-feira
ORD001674,2025-04-23,3535,Novo,GO,Sul,87223,Papelaria,9,112.16,Cartão de Debito,Marketplace,Entregue,5,1.0,0,1009.44,29.44,0.0,1038.88,2025,4,Quarta-feira
ORD001675,2025-08-21,1077,Novo,RS,Nordeste,98534,Limpeza,3,150.18,Pix,Marketplace,Entregue com atraso,1,,0,450.54,31.18,0.0,481.72,2025,8,Quinta-feira
ORD001676,2025-01-17,3873,Recorrente,BA,Nordeste,64957,Equipamento Industrial,4,65.33,Cartão de Crédito,Google Ads,Entregue,11,3.0,1,261.32,23.7,26.13,258.89,2025,1,Sexta-feira
ORD001677,2025-12-26,2824,Novo,ES,Centro-Oeste,38887,Bebidas,9,42.19,Cartão de Crédito,WhatsApp,Entregue,10,3.0,0,379.71,25.78,0.0,405.49,2025,12,Sexta-feira
ORD001678,2025-08-11,2293,Novo,ES,Centro-Oeste,56172,Limpeza,12,380.25,Cartão de Debito,Orgânico,Entregue,13,1.0,1,4563.0,8.38,456.3,4115.08,2025,8,Segunda-feira
ORD001679,2025-12-20,1673,Novo,RJ,Sul,14355,Escritórios,4,90.5,Cartão de Debito,Instagram,Entregue,12,5.0,0,362.0,23.45,0.0,385.45,2025,12,Sábado
ORD001680,2025-07-07,1700,Novo,BA,Nordeste,43701,Comida,11,457.82,Cartão de Crédito,Marketplace,Devolvido,13,,0,5036.02,32.56,0.0,5068.580000000001,2025,7,Segunda-feira
ORD001681,2025-12-10,1758,Recorrente,RJ,Sudeste,51534,Limpeza,3,190.32,Cartão de Crédito,Marketplace,Entregue,2,3.0,0,570.96,17.0,0.0,587.96,2025,12,Quarta-feira
ORD001682,2025-12-31,2923,Novo,GO,Sudeste,81442,Bebidas,14,338.6,Boleto Bancário,Marketplace,Entregue,6,4.0,1,4740.4,49.89,474.04,4316.25,2025,12,Quarta-feira
ORD001683,2025-06-12,3775,Recorrente,ES,Centro-Oeste,71274,Bebidas,7,120.45,Boleto Bancário,WhatsApp,Entregue com atraso,13,,0,843.15,35.96,0.0,879.11,2025,6,Quinta-feira
ORD001684,2025-11-22,4386,Novo,SP,Nordeste,88108,Comida,6,127.76,Pix,Instagram,Entregue com atraso,12,,0,766.56,49.28,0.0,815.8399999999999,2025,11,Sábado
ORD001685,2025-03-15,3972,Novo,ES,Centro-Oeste,22279,Comida,1,291.61,Cartão de Crédito,Google Ads,Entregue com atraso,9,,0,291.61,14.66,0.0,306.27000000000004,2025,3,Sábado
ORD001686,2025-08-21,4922,Novo,MG,Centro-Oeste,53491,Limpeza,14,284.72,Pix,Orgânico,Devolvido,7,,1,3986.08,50.67,398.61,3638.14,2025,8,Quinta-feira
ORD001687,2025-08-12,1901,Recorrente,SC,Sudeste,86147,Escritórios,10,386.68,Cartão de Crédito,WhatsApp,Entregue com atraso,4,,0,3866.8,57.83,0.0,3924.63,2025,8,Terça-feira
ORD001688,2025-11-15,3936,Recorrente,RS,Sudeste,18261,Papelaria,8,381.33,Pix,Instagram,Entregue com atraso,12,,0,3050.64,26.33,0.0,3076.97,2025,11,Sábado
ORD001689,2025-03-01,1992,Recorrente,BA,Nordeste,14474,Bebidas,1,338.64,Boleto Bancário,Orgânico,Entregue,12,4.0,1,338.64,22.77,33.86,327.54999999999995,2025,3,Sábado
ORD001690,2025-12-01,2191,Recorrente,RJ,Centro-Oeste,38390,Comida,4,230.07,Cartão de Crédito,Google Ads,Entregue,13,3.0,0,920.28,41.64,0.0,961.92,2025,12,Segunda-feira
ORD001691,2025-08-10,3386,Recorrente,SC,Sul,36925,Papelaria,6,446.41,Cartão de Crédito,Orgânico,Entregue com atraso,2,,1,2678.46,41.07,267.85,2451.6800000000003,2025,8,Domingo
ORD001692,2025-02-06,3240,Recorrente,SC,Nordeste,92174,Papelaria,6,315.06,Pix,Marketplace,Cancelado,4,,0,1890.36,13.85,0.0,1904.2099999999998,2025,2,Quinta-feira
ORD001693,2025-10-05,2476,Recorrente,PE,Centro-Oeste,69051,Papelaria,7,495.2,Pix,Marketplace,Devolvido,14,,1,3466.4,56.19,346.64,3175.9500000000003,2025,10,Domingo
ORD001694,2025-07-15,3330,Recorrente,PR,Nordeste,99007,Escritórios,14,411.49,Cartão de Debito,WhatsApp,Entregue com atraso,5,,1,5760.86,32.91,576.09,5217.679999999999,2025,7,Terça-feira
ORD001695,2025-12-18,4407,Novo,PE,Nordeste,14787,Comida,11,31.71,Cartão de Debito,Orgânico,Entregue com atraso,2,,1,348.81,47.75,34.88,361.68,2025,12,Quinta-feira
ORD001696,2025-08-30,1389,Novo,PE,Nordeste,83398,Bebidas,12,167.09,Boleto Bancário,Marketplace,Entregue,1,5.0,0,2005.08,26.68,0.0,2031.76,2025,8,Sábado
ORD001697,2025-11-20,1999,Recorrente,RS,Sul,68177,Comida,14,290.22,Cartão de Crédito,WhatsApp,Entregue,4,3.0,1,4063.08,21.6,406.31,3678.37,2025,11,Quinta-feira
ORD001698,2025-08-07,1524,Recorrente,MG,Sul,53724,Limpeza,5,363.52,Cartão de Crédito,WhatsApp,Entregue,11,4.0,0,1817.6,13.79,0.0,1831.3899999999999,2025,8,Quinta-feira
ORD001699,2025-07-11,4311,Novo,ES,Sudeste,20663,Bebidas,5,279.66,Pix,WhatsApp,Entregue,13,1.0,0,1398.3,22.27,0.0,1420.57,2025,7,Sexta-feira
ORD001700,2025-01-17,2855,Recorrente,PE,Sudeste,26120,Comida,4,395.2,Boleto Bancário,Google Ads,Entregue,6,2.0,0,1580.8,59.66,0.0,1640.46,2025,1,Sexta-feira
ORD001701,2025-01-12,2506,Recorrente,GO,Centro-Oeste,32740,Bebidas,6,148.5,Cartão de Crédito,Marketplace,Entregue,1,5.0,0,891.0,42.21,0.0,933.21,2025,1,Domingo
ORD001702,2025-07-12,1658,Novo,ES,Nordeste,12035,Limpeza,7,100.12,Boleto Bancário,Marketplace,Entregue com atraso,1,,1,700.84,49.74,70.08,680.5,2025,7,Sábado
ORD001703,2025-01-22,3763,Recorrente,MG,Centro-Oeste,67443,Equipamento Industrial,10,36.42,Cartão de Debito,Instagram,Entregue com atraso,9,,0,364.2,57.84,0.0,422.03999999999996,2025,1,Quarta-feira
ORD001704,2025-04-30,4663,Novo,RJ,Sudeste,77388,Bebidas,10,290.92,Pix,Google Ads,Entregue com atraso,5,,1,2909.2,12.11,290.92,2630.39,2025,4,Quarta-feira
ORD001705,2025-07-29,1890,Novo,PR,Sul,62335,Equipamento Industrial,1,347.41,Cartão de Crédito,Marketplace,Entregue,2,4.0,0,347.41,16.56,0.0,363.97,2025,7,Terça-feira
ORD001706,2025-11-02,4626,Novo,ES,Sudeste,53315,Papelaria,9,169.81,Pix,Marketplace,Entregue,11,3.0,1,1528.29,56.25,152.83,1431.71,2025,11,Domingo
ORD001707,2025-09-27,2481,Novo,BA,Centro-Oeste,74165,Escritórios,14,310.66,Cartão de Debito,Instagram,Devolvido,14,,1,4349.24,37.36,434.92,3951.68,2025,9,Sábado
ORD001708,2025-07-11,4160,Recorrente,RS,Sudeste,56627,Limpeza,8,35.56,Boleto Bancário,Orgânico,Entregue,2,5.0,1,284.48,41.01,28.45,297.04,2025,7,Sexta-feira
ORD001709,2025-06-24,4731,Novo,SC,Centro-Oeste,18303,Bebidas,7,58.65,Boleto Bancário,Orgânico,Devolvido,4,,0,410.55,30.24,0.0,440.79,2025,6,Terça-feira
ORD001710,2025-10-12,4166,Novo,RJ,Centro-Oeste,59334,Limpeza,9,353.86,Cartão de Debito,Google Ads,Entregue,11,5.0,0,3184.74,50.35,0.0,3235.0899999999997,2025,10,Domingo
ORD001711,2025-07-23,1451,Novo,MG,Centro-Oeste,65892,Papelaria,3,190.35,Cartão de Debito,WhatsApp,Entregue com atraso,2,,0,571.05,34.9,0.0,605.9499999999999,2025,7,Quarta-feira
ORD001712,2025-06-13,3475,Novo,PE,Centro-Oeste,71196,Equipamento Industrial,10,338.95,Cartão de Crédito,Instagram,Entregue,4,2.0,0,3389.5,50.96,0.0,3440.46,2025,6,Sexta-feira
ORD001713,2025-09-08,4222,Novo,GO,Sudeste,75700,Escritórios,4,417.54,Cartão de Crédito,Instagram,Entregue,11,5.0,0,1670.16,59.59,0.0,1729.75,2025,9,Segunda-feira
ORD001714,2025-08-15,2537,Recorrente,GO,Centro-Oeste,49726,Limpeza,7,427.78,Cartão de Crédito,Marketplace,Entregue,13,1.0,0,2994.46,41.63,0.0,3036.09,2025,8,Sexta-feira
ORD001715,2025-01-07,4447,Novo,PR,Centro-Oeste,85751,Equipamento Industrial,6,94.36,Cartão de Crédito,Marketplace,Entregue com atraso,6,,0,566.16,35.5,0.0,601.66,2025,1,Terça-feira
ORD001716,2025-01-29,4093,Recorrente,MG,Nordeste,59606,Papelaria,14,248.28,Cartão de Crédito,Instagram,Entregue,7,2.0,0,3475.92,26.99,0.0,3502.91,2025,1,Quarta-feira
ORD001717,2025-02-02,1882,Recorrente,RJ,Centro-Oeste,40694,Papelaria,13,369.62,Boleto Bancário,WhatsApp,Entregue com atraso,6,,0,4805.06,18.12,0.0,4823.18,2025,2,Domingo
ORD001718,2025-05-14,1312,Novo,BA,Sudeste,41253,Papelaria,2,389.25,Cartão de Crédito,Orgânico,Entregue,4,2.0,0,778.5,42.15,0.0,820.65,2025,5,Quarta-feira
ORD001719,2025-03-20,1839,Recorrente,SC,Centro-Oeste,34230,Equipamento Industrial,2,394.49,Cartão de Debito,Google Ads,Entregue,10,4.0,0,788.98,11.26,0.0,800.24,2025,3,Quinta-feira
ORD001720,2025-02-27,3566,Novo,PE,Sul,63974,Bebidas,10,121.8,Cartão de Debito,Orgânico,Devolvido,3,,0,1218.0,57.73,0.0,1275.73,2025,2,Quinta-feira
ORD001721,2025-01-26,4277,Novo,RS,Sul,73545,Comida,7,104.34,Cartão de Crédito,Google Ads,Cancelado,4,,1,730.38,41.67,73.04,699.01,2025,1,Domingo
ORD001722,2025-08-14,1374,Novo,SP,Centro-Oeste,26925,Limpeza,9,299.11,Cartão de Debito,WhatsApp,Entregue com atraso,12,,0,2691.99,57.89,0.0,2749.8799999999997,2025,8,Quinta-feira
ORD001723,2025-10-12,1450,Novo,SP,Sul,16033,Comida,11,373.13,Pix,Instagram,Entregue,5,3.0,0,4104.43,22.16,0.0,4126.59,2025,10,Domingo
ORD001724,2025-01-04,4697,Novo,PE,Sul,72461,Papelaria,12,166.38,Boleto Bancário,WhatsApp,Entregue,4,3.0,0,1996.56,57.22,0.0,2053.7799999999997,2025,1,Sábado
ORD001725,2025-04-09,4855,Recorrente,RJ,Sudeste,12665,Comida,9,61.31,Boleto Bancário,Instagram,Devolvido,3,,1,551.79,39.83,55.18,536.4399999999999,2025,4,Quarta-feira
ORD001726,2025-02-08,4062,Novo,PE,Nordeste,37025,Equipamento Industrial,7,361.21,Cartão de Crédito,Marketplace,Entregue,1,5.0,0,2528.47,50.13,0.0,2578.6,2025,2,Sábado
ORD001727,2025-09-28,1594,Recorrente,MG,Sul,33533,Papelaria,11,156.85,Pix,Google Ads,Cancelado,3,,0,1725.35,17.3,0.0,1742.6499999999999,2025,9,Domingo
ORD001728,2025-10-12,4250,Novo,SP,Sul,55897,Papelaria,8,91.52,Cartão de Crédito,Marketplace,Entregue,11,2.0,0,732.16,34.01,0.0,766.17,2025,10,Domingo
ORD001729,2025-06-06,2233,Recorrente,PR,Nordeste,87661,Escritórios,10,82.38,Cartão de Crédito,Instagram,Devolvido,5,,0,823.8,37.59,0.0,861.39,2025,6,Sexta-feira
ORD001730,2025-03-16,1499,Novo,MG,Nordeste,30998,Escritórios,3,164.31,Cartão de Debito,Google Ads,Entregue,13,2.0,0,492.93,28.43,0.0,521.36,2025,3,Domingo
ORD001731,2025-10-15,1463,Novo,SP,Sul,71248,Equipamento Industrial,1,300.41,Boleto Bancário,Google Ads,Entregue,14,5.0,1,300.41,21.17,30.04,291.54,2025,10,Quarta-feira
ORD001732,2025-05-10,4911,Novo,BA,Centro-Oeste,33057,Equipamento Industrial,7,185.62,Pix,Marketplace,Entregue com atraso,6,,0,1299.34,55.05,0.0,1354.3899999999999,2025,5,Sábado
ORD001733,2025-06-24,4195,Novo,SC,Sul,89244,Comida,8,20.12,Cartão de Debito,Google Ads,Devolvido,12,,0,160.96,12.42,0.0,173.38,2025,6,Terça-feira
ORD001734,2025-03-25,1112,Novo,GO,Centro-Oeste,93608,Limpeza,2,57.49,Boleto Bancário,Instagram,Devolvido,14,,0,114.98,16.01,0.0,130.99,2025,3,Terça-feira
ORD001735,2025-01-22,2035,Recorrente,MG,Centro-Oeste,80631,Comida,9,152.35,Boleto Bancário,Instagram,Entregue com atraso,13,,0,1371.15,24.67,0.0,1395.8200000000002,2025,1,Quarta-feira
ORD001736,2025-01-27,4197,Novo,GO,Centro-Oeste,77173,Equipamento Industrial,4,333.26,Cartão de Crédito,Marketplace,Entregue com atraso,4,,1,1333.04,55.83,133.3,1255.57,2025,1,Segunda-feira
ORD001737,2025-07-14,4636,Recorrente,GO,Nordeste,90206,Limpeza,10,58.27,Pix,WhatsApp,Entregue com atraso,1,,1,582.7,37.34,58.27,561.7700000000001,2025,7,Segunda-feira
ORD001738,2025-12-03,3378,Recorrente,SP,Sul,48734,Comida,11,284.72,Cartão de Crédito,Instagram,Entregue com atraso,10,,1,3131.92,27.41,313.19,2846.14,2025,12,Quarta-feira
ORD001739,2025-08-24,2924,Recorrente,MG,Sul,72072,Bebidas,9,68.74,Cartão de Debito,Instagram,Cancelado,13,,0,618.66,28.94,0.0,647.6,2025,8,Domingo
ORD001740,2025-04-02,4354,Novo,SC,Sudeste,74175,Bebidas,13,113.69,Cartão de Crédito,Google Ads,Entregue,7,4.0,0,1477.97,51.56,0.0,1529.53,2025,4,Quarta-feira
ORD001741,2025-01-21,1139,Novo,BA,Nordeste,73783,Limpeza,3,94.37,Cartão de Crédito,Google Ads,Entregue com atraso,13,,1,283.11,9.39,28.31,264.19,2025,1,Terça-feira
ORD001742,2025-10-30,2424,Recorrente,ES,Sudeste,80739,Escritórios,8,42.94,Boleto Bancário,Instagram,Entregue com atraso,9,,0,343.52,8.59,0.0,352.10999999999996,2025,10,Quinta-feira
ORD001743,2025-12-23,3949,Recorrente,PR,Sudeste,97054,Limpeza,11,338.95,Boleto Bancário,Marketplace,Entregue com atraso,13,,0,3728.45,10.4,0.0,3738.85,2025,12,Terça-feira
ORD001744,2025-03-25,4168,Novo,GO,Centro-Oeste,61042,Comida,2,237.07,Cartão de Debito,WhatsApp,Cancelado,6,,0,474.14,32.4,0.0,506.53999999999996,2025,3,Terça-feira
ORD001745,2025-09-19,1516,Novo,SC,Nordeste,62357,Papelaria,14,417.22,Boleto Bancário,Google Ads,Entregue,14,5.0,0,5841.08,38.22,0.0,5879.3,2025,9,Sexta-feira
ORD001746,2025-05-27,3616,Novo,RS,Sudeste,18669,Bebidas,3,58.46,Boleto Bancário,Google Ads,Entregue,6,3.0,0,175.38,40.47,0.0,215.85,2025,5,Terça-feira
ORD001747,2025-09-14,2947,Recorrente,RS,Sul,77902,Papelaria,1,80.92,Boleto Bancário,WhatsApp,Entregue,9,3.0,0,80.92,46.02,0.0,126.94,2025,9,Domingo
ORD001748,2025-02-27,3893,Recorrente,ES,Sudeste,28910,Bebidas,5,160.16,Cartão de Crédito,Google Ads,Entregue,4,3.0,0,800.8,17.87,0.0,818.67,2025,2,Quinta-feira
ORD001749,2025-01-15,4140,Novo,ES,Nordeste,66959,Comida,4,385.27,Pix,Marketplace,Entregue,5,2.0,1,1541.08,21.64,154.11,1408.61,2025,1,Quarta-feira
ORD001750,2025-06-11,3165,Recorrente,ES,Sul,10366,Bebidas,13,159.82,Cartão de Debito,Google Ads,Devolvido,5,,1,2077.66,20.66,207.77,1890.55,2025,6,Quarta-feira
ORD001751,2025-06-12,1887,Recorrente,PR,Sul,58415,Limpeza,1,210.13,Cartão de Crédito,Google Ads,Entregue com atraso,14,,0,210.13,15.76,0.0,225.89,2025,6,Quinta-feira
ORD001752,2025-11-16,4130,Novo,PR,Sul,19907,Papelaria,10,157.79,Cartão de Debito,Instagram,Cancelado,12,,1,1577.9,20.71,157.79,1440.8200000000002,2025,11,Domingo
ORD001753,2025-10-08,4104,Recorrente,BA,Centro-Oeste,42780,Equipamento Industrial,9,49.31,Cartão de Crédito,Marketplace,Entregue,5,2.0,0,443.79,39.91,0.0,483.70000000000005,2025,10,Quarta-feira
ORD001754,2025-10-07,2341,Recorrente,GO,Sul,67879,Papelaria,6,470.32,Cartão de Debito,Marketplace,Devolvido,8,,1,2821.92,27.05,282.19,2566.78,2025,10,Terça-feira
ORD001755,2025-01-12,1049,Novo,RJ,Centro-Oeste,95159,Comida,6,278.78,Boleto Bancário,Instagram,Entregue com atraso,11,,0,1672.68,47.93,0.0,1720.6100000000001,2025,1,Domingo
ORD001756,2025-10-01,4951,Recorrente,RS,Centro-Oeste,45085,Equipamento Industrial,14,396.04,Cartão de Debito,Orgânico,Entregue,1,2.0,0,5544.56,35.89,0.0,5580.450000000001,2025,10,Quarta-feira
ORD001757,2025-09-28,4560,Novo,SP,Sudeste,75499,Papelaria,11,332.59,Pix,WhatsApp,Entregue com atraso,10,,0,3658.49,19.03,0.0,3677.52,2025,9,Domingo
